image_id,gt_id,class_id,x1,y1,x2,y2,width,height,area,size_bin,perturbation,o2m_post_count_0,o2o_candidate_0,o2o_candidate_p,o2o_flip,stride_0,stride_p,stride_flip,o2o_margin_0,valid_perturbations
0000126_00054_d_0000124__1200_0,3,6,252.0,447.0,260.0,465.0,8.0,18.0,144.0,t_8_16,down_1px,0,,,0,,,0,,4
0000126_00054_d_0000124__1200_0,4,6,194.0,416.0,200.0,431.99993896484375,6.0,15.99993896484375,95.9996337890625,t_8_16,left_1px,3,5324,5324,0,8,8,0,0.9263231671331791,4
0000126_00054_d_0000124__1200_0,4,6,194.0,416.0,200.0,431.99993896484375,6.0,15.99993896484375,95.9996337890625,t_8_16,right_1px,3,5324,5324,0,8,8,0,0.9263231671331791,4
0000126_00054_d_0000124__1200_0,4,6,194.0,416.0,200.0,431.99993896484375,6.0,15.99993896484375,95.9996337890625,t_8_16,up_1px,3,5324,5324,0,8,8,0,0.9263231671331791,4
0000126_00054_d_0000124__1200_0,4,6,194.0,416.0,200.0,431.99993896484375,6.0,15.99993896484375,95.9996337890625,t_8_16,down_1px,3,5324,5324,0,8,8,0,0.9263231671331791,4
0000126_00054_d_0000124__1200_0,5,6,202.0,415.0,210.0,431.0,8.0,16.0,128.0,t_8_16,left_1px,2,5325,5325,0,8,8,0,0.16751707537458896,4
0000126_00054_d_0000124__1200_0,5,6,202.0,415.0,210.0,431.0,8.0,16.0,128.0,t_8_16,right_1px,2,5325,5225,1,8,8,0,0.16751707537458896,4
0000126_00054_d_0000124__1200_0,5,6,202.0,415.0,210.0,431.0,8.0,16.0,128.0,t_8_16,up_1px,2,5325,5325,0,8,8,0,0.16751707537458896,4
0000126_00054_d_0000124__1200_0,5,6,202.0,415.0,210.0,431.0,8.0,16.0,128.0,t_8_16,down_1px,2,5325,5325,0,8,8,0,0.16751707537458896,4
0000126_00054_d_0000124__1200_0,6,6,175.0,396.0000305175781,183.0,410.0000305175781,8.0,14.0,112.0,t_8_16,left_1px,2,5022,5022,0,8,8,0,0.9655310784232608,4
0000126_00054_d_0000124__1200_0,6,6,175.0,396.0000305175781,183.0,410.0000305175781,8.0,14.0,112.0,t_8_16,right_1px,2,5022,5022,0,8,8,0,0.9655310784232608,4
0000126_00054_d_0000124__1200_0,6,6,175.0,396.0000305175781,183.0,410.0000305175781,8.0,14.0,112.0,t_8_16,up_1px,2,5022,5022,0,8,8,0,0.9655310784232608,4
0000126_00054_d_0000124__1200_0,6,6,175.0,396.0000305175781,183.0,410.0000305175781,8.0,14.0,112.0,t_8_16,down_1px,2,5022,5022,0,8,8,0,0.9655310784232608,4
0000126_00054_d_0000124__1200_0,7,6,203.0,396.0,211.0,412.0,8.0,16.0,128.0,t_8_16,left_1px,2,5025,5025,0,8,8,0,0.886366674812856,4
0000126_00054_d_0000124__1200_0,7,6,203.0,396.0,211.0,412.0,8.0,16.0,128.0,t_8_16,right_1px,2,5025,12806,1,8,32,1,0.886366674812856,4
0000126_00054_d_0000124__1200_0,7,6,203.0,396.0,211.0,412.0,8.0,16.0,128.0,t_8_16,up_1px,2,5025,5025,0,8,8,0,0.886366674812856,4
0000126_00054_d_0000124__1200_0,7,6,203.0,396.0,211.0,412.0,8.0,16.0,128.0,t_8_16,down_1px,2,5025,5025,0,8,8,0,0.886366674812856,4
0000126_00054_d_0000124__1200_0,8,6,184.0,380.0000305175781,192.0,393.9999694824219,8.0,13.99993896484375,111.99951171875,t_8_16,left_1px,1,4823,4823,0,8,8,0,,4
0000126_00054_d_0000124__1200_0,8,6,184.0,380.0000305175781,192.0,393.9999694824219,8.0,13.99993896484375,111.99951171875,t_8_16,right_1px,1,4823,4823,0,8,8,0,,4
0000126_00054_d_0000124__1200_0,8,6,184.0,380.0000305175781,192.0,393.9999694824219,8.0,13.99993896484375,111.99951171875,t_8_16,up_1px,1,4823,4823,0,8,8,0,,4
0000126_00054_d_0000124__1200_0,8,6,184.0,380.0000305175781,192.0,393.9999694824219,8.0,13.99993896484375,111.99951171875,t_8_16,down_1px,1,4823,4823,0,8,8,0,,4
0000126_00054_d_0000124__1200_0,9,6,196.0,384.0,202.0,398.0,6.0,14.0,84.0,t_8_16,left_1px,5,4824,4824,0,8,8,0,0.48427109812840746,4
0000126_00054_d_0000124__1200_0,9,6,196.0,384.0,202.0,398.0,6.0,14.0,84.0,t_8_16,right_1px,5,4824,4825,1,8,8,0,0.48427109812840746,4
0000126_00054_d_0000124__1200_0,9,6,196.0,384.0,202.0,398.0,6.0,14.0,84.0,t_8_16,up_1px,5,4824,4824,0,8,8,0,0.48427109812840746,4
0000126_00054_d_0000124__1200_0,9,6,196.0,384.0,202.0,398.0,6.0,14.0,84.0,t_8_16,down_1px,5,4824,4824,0,8,8,0,0.48427109812840746,4
0000126_00054_d_0000124__1200_0,10,6,21.0,424.0,29.0,442.0,8.0,18.0,144.0,t_8_16,left_1px,2,5403,11351,1,8,16,1,0.7244244557811785,4
0000126_00054_d_0000124__1200_0,10,6,21.0,424.0,29.0,442.0,8.0,18.0,144.0,t_8_16,right_1px,2,5403,5403,0,8,8,0,0.7244244557811785,4
0000126_00054_d_0000124__1200_0,10,6,21.0,424.0,29.0,442.0,8.0,18.0,144.0,t_8_16,up_1px,2,5403,5403,0,8,8,0,0.7244244557811785,4
0000126_00054_d_0000124__1200_0,10,6,21.0,424.0,29.0,442.0,8.0,18.0,144.0,t_8_16,down_1px,2,5403,5403,0,8,8,0,0.7244244557811785,4
0000126_00054_d_0000124__1200_0,11,6,26.0,421.0,32.0,437.0,6.0,16.0,96.0,t_8_16,left_1px,2,5303,11301,1,8,16,1,0.5865040365859141,4
0000126_00054_d_0000124__1200_0,11,6,26.0,421.0,32.0,437.0,6.0,16.0,96.0,t_8_16,right_1px,2,5303,5303,0,8,8,0,0.5865040365859141,4
0000126_00054_d_0000124__1200_0,11,6,26.0,421.0,32.0,437.0,6.0,16.0,96.0,t_8_16,up_1px,2,5303,5303,0,8,8,0,0.5865040365859141,4
0000126_00054_d_0000124__1200_0,11,6,26.0,421.0,32.0,437.0,6.0,16.0,96.0,t_8_16,down_1px,2,5303,5303,0,8,8,0,0.5865040365859141,4
0000170_00401_d_0000001__160_0,0,6,148.0,440.0,158.0,472.0,10.0,32.0,320.0,s_16_32,left_1px,5,5619,5619,0,8,8,0,0.9109333145260183,4
0000170_00401_d_0000001__160_0,0,6,148.0,440.0,158.0,472.0,10.0,32.0,320.0,s_16_32,right_1px,5,5619,5619,0,8,8,0,0.9109333145260183,4
0000170_00401_d_0000001__160_0,0,6,148.0,440.0,158.0,472.0,10.0,32.0,320.0,s_16_32,up_1px,5,5619,5619,0,8,8,0,0.9109333145260183,4
0000170_00401_d_0000001__160_0,0,6,148.0,440.0,158.0,472.0,10.0,32.0,320.0,s_16_32,down_1px,5,5619,5619,0,8,8,0,0.9109333145260183,4
0000170_00401_d_0000001__160_0,1,6,150.0,441.9999694824219,158.0,455.9999694824219,8.0,14.0,112.0,t_8_16,left_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,1,6,150.0,441.9999694824219,158.0,455.9999694824219,8.0,14.0,112.0,t_8_16,right_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,1,6,150.0,441.9999694824219,158.0,455.9999694824219,8.0,14.0,112.0,t_8_16,up_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,1,6,150.0,441.9999694824219,158.0,455.9999694824219,8.0,14.0,112.0,t_8_16,down_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,2,6,117.0,444.9999694824219,133.0,471.0000305175781,16.0,26.00006103515625,416.0009765625,s_16_32,left_1px,1,11407,11407,0,16,16,0,0.46502336379761544,4
0000170_00401_d_0000001__160_0,2,6,117.0,444.9999694824219,133.0,471.0000305175781,16.0,26.00006103515625,416.0009765625,s_16_32,right_1px,1,11407,11407,0,16,16,0,0.46502336379761544,4
0000170_00401_d_0000001__160_0,2,6,117.0,444.9999694824219,133.0,471.0000305175781,16.0,26.00006103515625,416.0009765625,s_16_32,up_1px,1,11407,11407,0,16,16,0,0.46502336379761544,4
0000170_00401_d_0000001__160_0,2,6,117.0,444.9999694824219,133.0,471.0000305175781,16.0,26.00006103515625,416.0009765625,s_16_32,down_1px,1,11407,11407,0,16,16,0,0.46502336379761544,4
0000170_00401_d_0000001__160_0,3,6,121.0,442.0,139.0,474.0,18.0,32.0,576.0,s_16_32,left_1px,10,5616,5616,0,8,8,0,0.8457549381531199,4
0000170_00401_d_0000001__160_0,3,6,121.0,442.0,139.0,474.0,18.0,32.0,576.0,s_16_32,right_1px,10,5616,5616,0,8,8,0,0.8457549381531199,4
0000170_00401_d_0000001__160_0,3,6,121.0,442.0,139.0,474.0,18.0,32.0,576.0,s_16_32,up_1px,10,5616,5616,0,8,8,0,0.8457549381531199,4
0000170_00401_d_0000001__160_0,3,6,121.0,442.0,139.0,474.0,18.0,32.0,576.0,s_16_32,down_1px,10,5616,5616,0,8,8,0,0.8457549381531199,4
0000170_00401_d_0000001__160_0,4,6,117.0,455.0,141.0,479.0,24.0,24.0,576.0,s_16_32,left_1px,4,5916,5916,0,8,8,0,0.24173699907085758,4
0000170_00401_d_0000001__160_0,4,6,117.0,455.0,141.0,479.0,24.0,24.0,576.0,s_16_32,right_1px,4,5916,5916,0,8,8,0,0.24173699907085758,4
0000170_00401_d_0000001__160_0,4,6,117.0,455.0,141.0,479.0,24.0,24.0,576.0,s_16_32,up_1px,4,5916,5916,0,8,8,0,0.24173699907085758,4
0000170_00401_d_0000001__160_0,4,6,117.0,455.0,141.0,479.0,24.0,24.0,576.0,s_16_32,down_1px,4,5916,5916,0,8,8,0,0.24173699907085758,4
0000170_00401_d_0000001__160_0,6,6,27.999998092651367,402.0,38.0,420.0,10.000001907348633,18.0,180.0000343322754,t_8_16,left_1px,2,5104,5104,0,8,8,0,0.9559869375352407,4
0000170_00401_d_0000001__160_0,6,6,27.999998092651367,402.0,38.0,420.0,10.000001907348633,18.0,180.0000343322754,t_8_16,right_1px,2,5104,5104,0,8,8,0,0.9559869375352407,4
0000170_00401_d_0000001__160_0,6,6,27.999998092651367,402.0,38.0,420.0,10.000001907348633,18.0,180.0000343322754,t_8_16,up_1px,2,5104,5104,0,8,8,0,0.9559869375352407,4
0000170_00401_d_0000001__160_0,6,6,27.999998092651367,402.0,38.0,420.0,10.000001907348633,18.0,180.0000343322754,t_8_16,down_1px,2,5104,5104,0,8,8,0,0.9559869375352407,4
0000170_00401_d_0000001__160_0,8,6,129.0,391.0,139.0,405.0,10.0,14.0,140.0,t_8_16,left_1px,3,4916,4916,0,8,8,0,0.3721048517513263,4
0000170_00401_d_0000001__160_0,8,6,129.0,391.0,139.0,405.0,10.0,14.0,140.0,t_8_16,right_1px,3,4916,11208,1,8,16,1,0.3721048517513263,4
0000170_00401_d_0000001__160_0,8,6,129.0,391.0,139.0,405.0,10.0,14.0,140.0,t_8_16,up_1px,3,4916,4916,0,8,8,0,0.3721048517513263,4
0000170_00401_d_0000001__160_0,8,6,129.0,391.0,139.0,405.0,10.0,14.0,140.0,t_8_16,down_1px,3,4916,4916,0,8,8,0,0.3721048517513263,4
0000170_00401_d_0000001__160_0,9,6,140.0,383.0000305175781,150.0,401.0000305175781,10.0,18.0,180.0,t_8_16,left_1px,3,4818,4817,1,8,8,0,0.9149512605455243,4
0000170_00401_d_0000001__160_0,9,6,140.0,383.0000305175781,150.0,401.0000305175781,10.0,18.0,180.0,t_8_16,right_1px,3,4818,4818,0,8,8,0,0.9149512605455243,4
0000170_00401_d_0000001__160_0,9,6,140.0,383.0000305175781,150.0,401.0000305175781,10.0,18.0,180.0,t_8_16,up_1px,3,4818,4818,0,8,8,0,0.9149512605455243,4
0000170_00401_d_0000001__160_0,9,6,140.0,383.0000305175781,150.0,401.0000305175781,10.0,18.0,180.0,t_8_16,down_1px,3,4818,4818,0,8,8,0,0.9149512605455243,4
0000170_00401_d_0000001__160_0,10,6,125.00000762939453,376.0,135.0,398.0,9.999992370605469,22.0,219.9998321533203,t_8_16,left_1px,2,4816,4816,0,8,8,0,0.7926650387260746,4
0000170_00401_d_0000001__160_0,10,6,125.00000762939453,376.0,135.0,398.0,9.999992370605469,22.0,219.9998321533203,t_8_16,right_1px,2,4816,4816,0,8,8,0,0.7926650387260746,4
0000170_00401_d_0000001__160_0,10,6,125.00000762939453,376.0,135.0,398.0,9.999992370605469,22.0,219.9998321533203,t_8_16,up_1px,2,4816,4816,0,8,8,0,0.7926650387260746,4
0000170_00401_d_0000001__160_0,10,6,125.00000762939453,376.0,135.0,398.0,9.999992370605469,22.0,219.9998321533203,t_8_16,down_1px,2,4816,4816,0,8,8,0,0.7926650387260746,4
0000170_00401_d_0000001__160_0,11,6,96.0,368.0,108.0,384.0,12.0,16.0,192.0,t_8_16,left_1px,3,4612,4712,1,8,8,0,0.4851826763493005,4
0000170_00401_d_0000001__160_0,11,6,96.0,368.0,108.0,384.0,12.0,16.0,192.0,t_8_16,right_1px,3,4612,4713,1,8,8,0,0.4851826763493005,4
0000170_00401_d_0000001__160_0,11,6,96.0,368.0,108.0,384.0,12.0,16.0,192.0,t_8_16,up_1px,3,4612,4612,0,8,8,0,0.4851826763493005,4
0000170_00401_d_0000001__160_0,11,6,96.0,368.0,108.0,384.0,12.0,16.0,192.0,t_8_16,down_1px,3,4612,4712,1,8,8,0,0.4851826763493005,4
0000170_00401_d_0000001__160_0,12,5,153.0,350.0,179.0,380.0,26.0,30.0,780.0,s_16_32,left_1px,10,4520,4520,0,8,8,0,0.9518313418090201,4
0000170_00401_d_0000001__160_0,12,5,153.0,350.0,179.0,380.0,26.0,30.0,780.0,s_16_32,right_1px,10,4520,4520,0,8,8,0,0.9518313418090201,4
0000170_00401_d_0000001__160_0,12,5,153.0,350.0,179.0,380.0,26.0,30.0,780.0,s_16_32,up_1px,10,4520,4520,0,8,8,0,0.9518313418090201,4
0000170_00401_d_0000001__160_0,12,5,153.0,350.0,179.0,380.0,26.0,30.0,780.0,s_16_32,down_1px,10,4520,4520,0,8,8,0,0.9518313418090201,4
0000170_00401_d_0000001__160_0,14,6,216.0,363.0,228.0,381.0,12.0,18.0,216.0,t_8_16,left_1px,3,4627,4627,0,8,8,0,0.950996835689608,4
0000170_00401_d_0000001__160_0,14,6,216.0,363.0,228.0,381.0,12.0,18.0,216.0,t_8_16,right_1px,3,4627,4627,0,8,8,0,0.950996835689608,4
0000170_00401_d_0000001__160_0,14,6,216.0,363.0,228.0,381.0,12.0,18.0,216.0,t_8_16,up_1px,3,4627,4627,0,8,8,0,0.950996835689608,4
0000170_00401_d_0000001__160_0,14,6,216.0,363.0,228.0,381.0,12.0,18.0,216.0,t_8_16,down_1px,3,4627,4627,0,8,8,0,0.950996835689608,4
0000170_00401_d_0000001__160_0,15,6,252.0,335.0,260.0,351.0,8.0,16.0,128.0,t_8_16,left_1px,0,,4231,1,,8,1,,4
0000170_00401_d_0000001__160_0,15,6,252.0,335.0,260.0,351.0,8.0,16.0,128.0,t_8_16,right_1px,0,,4232,1,,8,1,,4
0000170_00401_d_0000001__160_0,15,6,252.0,335.0,260.0,351.0,8.0,16.0,128.0,t_8_16,up_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,15,6,252.0,335.0,260.0,351.0,8.0,16.0,128.0,t_8_16,down_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,16,6,237.0,333.0,246.0,345.0,9.0,12.0,108.0,t_8_16,left_1px,0,12757,12757,0,32,32,0,0.5790289203620649,4
0000170_00401_d_0000001__160_0,16,6,237.0,333.0,246.0,345.0,9.0,12.0,108.0,t_8_16,right_1px,0,12757,12757,0,32,32,0,0.5790289203620649,4
0000170_00401_d_0000001__160_0,16,6,237.0,333.0,246.0,345.0,9.0,12.0,108.0,t_8_16,up_1px,0,12757,12757,0,32,32,0,0.5790289203620649,4
0000170_00401_d_0000001__160_0,16,6,237.0,333.0,246.0,345.0,9.0,12.0,108.0,t_8_16,down_1px,0,12757,12757,0,32,32,0,0.5790289203620649,4
0000170_00401_d_0000001__160_0,17,6,243.0,312.0,251.0,324.0,8.0,12.0,96.0,t_8_16,left_1px,1,3930,3930,0,8,8,0,,4
0000170_00401_d_0000001__160_0,17,6,243.0,312.0,251.0,324.0,8.0,12.0,96.0,t_8_16,right_1px,1,3930,,1,8,,1,,4
0000170_00401_d_0000001__160_0,17,6,243.0,312.0,251.0,324.0,8.0,12.0,96.0,t_8_16,up_1px,1,3930,3930,0,8,8,0,,4
0000170_00401_d_0000001__160_0,17,6,243.0,312.0,251.0,324.0,8.0,12.0,96.0,t_8_16,down_1px,1,3930,3930,0,8,8,0,,4
0000170_00401_d_0000001__160_0,18,6,318.0,352.0,332.0,365.0,14.0,13.0,182.0,t_8_16,left_1px,1,4540,4540,0,8,8,0,0.055061123673223786,4
0000170_00401_d_0000001__160_0,18,6,318.0,352.0,332.0,365.0,14.0,13.0,182.0,t_8_16,right_1px,1,4540,4540,0,8,8,0,0.055061123673223786,4
0000170_00401_d_0000001__160_0,18,6,318.0,352.0,332.0,365.0,14.0,13.0,182.0,t_8_16,up_1px,1,4540,,1,8,,1,0.055061123673223786,4
0000170_00401_d_0000001__160_0,18,6,318.0,352.0,332.0,365.0,14.0,13.0,182.0,t_8_16,down_1px,1,4540,4540,0,8,8,0,0.055061123673223786,4
0000170_00401_d_0000001__160_0,19,6,322.0,348.0,332.0,362.0,10.0,14.0,140.0,t_8_16,left_1px,2,4440,4440,0,8,8,0,0.9153750455000756,4
0000170_00401_d_0000001__160_0,19,6,322.0,348.0,332.0,362.0,10.0,14.0,140.0,t_8_16,right_1px,2,4440,4440,0,8,8,0,0.9153750455000756,4
0000170_00401_d_0000001__160_0,19,6,322.0,348.0,332.0,362.0,10.0,14.0,140.0,t_8_16,up_1px,2,4440,4440,0,8,8,0,0.9153750455000756,4
0000170_00401_d_0000001__160_0,19,6,322.0,348.0,332.0,362.0,10.0,14.0,140.0,t_8_16,down_1px,2,4440,4440,0,8,8,0,0.9153750455000756,4
0000170_00401_d_0000001__160_0,20,6,340.0,349.0,352.0,367.0,12.0,18.0,216.0,t_8_16,left_1px,3,4543,4543,0,8,8,0,0.5166677080857942,4
0000170_00401_d_0000001__160_0,20,6,340.0,349.0,352.0,367.0,12.0,18.0,216.0,t_8_16,right_1px,3,4543,4543,0,8,8,0,0.5166677080857942,4
0000170_00401_d_0000001__160_0,20,6,340.0,349.0,352.0,367.0,12.0,18.0,216.0,t_8_16,up_1px,3,4543,4543,0,8,8,0,0.5166677080857942,4
0000170_00401_d_0000001__160_0,20,6,340.0,349.0,352.0,367.0,12.0,18.0,216.0,t_8_16,down_1px,3,4543,4543,0,8,8,0,0.5166677080857942,4
0000170_00401_d_0000001__160_0,21,6,341.0,337.0,349.0,347.0,8.0,10.0,80.0,t_8_16,left_1px,2,4243,11071,1,8,16,1,0.5352750468555504,4
0000170_00401_d_0000001__160_0,21,6,341.0,337.0,349.0,347.0,8.0,10.0,80.0,t_8_16,right_1px,2,4243,4243,0,8,8,0,0.5352750468555504,4
0000170_00401_d_0000001__160_0,21,6,341.0,337.0,349.0,347.0,8.0,10.0,80.0,t_8_16,up_1px,2,4243,4243,0,8,8,0,0.5352750468555504,4
0000170_00401_d_0000001__160_0,21,6,341.0,337.0,349.0,347.0,8.0,10.0,80.0,t_8_16,down_1px,2,4243,4243,0,8,8,0,0.5352750468555504,4
0000170_00401_d_0000001__160_0,22,6,343.0,268.0,351.0,276.0,8.0,8.0,64.0,t_8_16,left_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,22,6,343.0,268.0,351.0,276.0,8.0,8.0,64.0,t_8_16,right_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,22,6,343.0,268.0,351.0,276.0,8.0,8.0,64.0,t_8_16,up_1px,0,,,0,,,0,,4
0000170_00401_d_0000001__160_0,22,6,343.0,268.0,351.0,276.0,8.0,8.0,64.0,t_8_16,down_1px,0,,3443,1,,8,1,,4
0000170_00401_d_0000001__160_0,24,6,329.0,491.0,349.0,525.0,20.0,34.0,680.0,s_16_32,left_1px,10,6342,6342,0,8,8,0,0.9534025605503379,4
0000170_00401_d_0000001__160_0,24,6,329.0,491.0,349.0,525.0,20.0,34.0,680.0,s_16_32,right_1px,10,6342,6342,0,8,8,0,0.9534025605503379,4
0000170_00401_d_0000001__160_0,24,6,329.0,491.0,349.0,525.0,20.0,34.0,680.0,s_16_32,up_1px,10,6342,6342,0,8,8,0,0.9534025605503379,4
0000170_00401_d_0000001__160_0,24,6,329.0,491.0,349.0,525.0,20.0,34.0,680.0,s_16_32,down_1px,10,6342,6342,0,8,8,0,0.9534025605503379,4
0000170_00401_d_0000001__160_0,25,6,335.0,500.0,349.0,524.0,14.0,24.0,336.0,s_16_32,left_1px,1,6443,6442,1,8,8,0,0.438406541080748,4
0000170_00401_d_0000001__160_0,25,6,335.0,500.0,349.0,524.0,14.0,24.0,336.0,s_16_32,right_1px,1,6443,6443,0,8,8,0,0.438406541080748,4
0000170_00401_d_0000001__160_0,25,6,335.0,500.0,349.0,524.0,14.0,24.0,336.0,s_16_32,up_1px,1,6443,6443,0,8,8,0,0.438406541080748,4
0000170_00401_d_0000001__160_0,25,6,335.0,500.0,349.0,524.0,14.0,24.0,336.0,s_16_32,down_1px,1,6443,6443,0,8,8,0,0.438406541080748,4
0000170_00401_d_0000001__160_0,26,6,577.0,519.0,591.0,539.0,14.0,20.0,280.0,s_16_32,left_1px,6,6672,6672,0,8,8,0,0.3595079323784953,4
0000170_00401_d_0000001__160_0,26,6,577.0,519.0,591.0,539.0,14.0,20.0,280.0,s_16_32,right_1px,6,6672,6673,1,8,8,0,0.3595079323784953,4
0000170_00401_d_0000001__160_0,26,6,577.0,519.0,591.0,539.0,14.0,20.0,280.0,s_16_32,up_1px,6,6672,6672,0,8,8,0,0.3595079323784953,4
0000170_00401_d_0000001__160_0,26,6,577.0,519.0,591.0,539.0,14.0,20.0,280.0,s_16_32,down_1px,6,6672,6672,0,8,8,0,0.3595079323784953,4
0000170_00401_d_0000001__160_0,27,6,611.0,518.0,627.0,538.0,16.0,20.0,320.0,s_16_32,left_1px,7,6677,6677,0,8,8,0,0.9251200974984464,4
0000170_00401_d_0000001__160_0,27,6,611.0,518.0,627.0,538.0,16.0,20.0,320.0,s_16_32,right_1px,7,6677,6677,0,8,8,0,0.9251200974984464,4
0000170_00401_d_0000001__160_0,27,6,611.0,518.0,627.0,538.0,16.0,20.0,320.0,s_16_32,up_1px,7,6677,6677,0,8,8,0,0.9251200974984464,4
0000170_00401_d_0000001__160_0,27,6,611.0,518.0,627.0,538.0,16.0,20.0,320.0,s_16_32,down_1px,7,6677,6677,0,8,8,0,0.9251200974984464,4
0000170_00401_d_0000001__160_0,28,6,510.0,489.0,528.0,515.0,18.0,26.0,468.0,s_16_32,left_1px,7,11582,11582,0,16,16,0,0.12373681396768842,4
0000170_00401_d_0000001__160_0,28,6,510.0,489.0,528.0,515.0,18.0,26.0,468.0,s_16_32,right_1px,7,11582,11582,0,16,16,0,0.12373681396768842,4
0000170_00401_d_0000001__160_0,28,6,510.0,489.0,528.0,515.0,18.0,26.0,468.0,s_16_32,up_1px,7,11582,6264,1,16,8,1,0.12373681396768842,4
0000170_00401_d_0000001__160_0,28,6,510.0,489.0,528.0,515.0,18.0,26.0,468.0,s_16_32,down_1px,7,11582,11582,0,16,16,0,0.12373681396768842,4
0000170_00401_d_0000001__160_0,29,6,484.0,488.0,498.0,505.0,14.0,17.0,238.0,t_8_16,left_1px,3,6161,6161,0,8,8,0,0.6268819076679165,4
0000170_00401_d_0000001__160_0,29,6,484.0,488.0,498.0,505.0,14.0,17.0,238.0,t_8_16,right_1px,3,6161,6161,0,8,8,0,0.6268819076679165,4
0000170_00401_d_0000001__160_0,29,6,484.0,488.0,498.0,505.0,14.0,17.0,238.0,t_8_16,up_1px,3,6161,6161,0,8,8,0,0.6268819076679165,4
0000170_00401_d_0000001__160_0,29,6,484.0,488.0,498.0,505.0,14.0,17.0,238.0,t_8_16,down_1px,3,6161,6161,0,8,8,0,0.6268819076679165,4
0000170_00401_d_0000001__160_0,30,6,441.0,450.0,455.0,462.0,14.0,12.0,168.0,t_8_16,left_1px,2,5756,5756,0,8,8,0,0.46903966343107234,4
0000170_00401_d_0000001__160_0,30,6,441.0,450.0,455.0,462.0,14.0,12.0,168.0,t_8_16,right_1px,2,5756,5756,0,8,8,0,0.46903966343107234,4
0000170_00401_d_0000001__160_0,30,6,441.0,450.0,455.0,462.0,14.0,12.0,168.0,t_8_16,up_1px,2,5756,5756,0,8,8,0,0.46903966343107234,4
0000170_00401_d_0000001__160_0,30,6,441.0,450.0,455.0,462.0,14.0,12.0,168.0,t_8_16,down_1px,2,5756,5756,0,8,8,0,0.46903966343107234,4
