dataset_index,image_id,stratum,inclusion_probability,sampling_weight
3251,1815__1200_600,t_and_s,0.022660098522167486,44.130434782608695
3298,1831__0_2108,t_only,0.022798518096323737,43.862500000000004
3322,1834__1800_1800,t_and_s,0.022660098522167486,44.130434782608695
3334,1838__0_600,t_and_s,0.022660098522167486,44.130434782608695
3386,1847__2400_1200,t_and_s,0.022660098522167486,44.130434782608695
3393,1847__3014_1200,t_and_s,0.022660098522167486,44.130434782608695
3519,1891__2400_2477,t_and_s,0.022660098522167486,44.130434782608695
3521,1891__2586_1200,t_and_s,0.022660098522167486,44.130434782608695
3572,18bfe8b16,t_only,0.022798518096323737,43.862500000000004
3574,18cdb26a2,t_only,0.022798518096323737,43.862500000000004
3805,1945__600_2400,t_and_s,0.022660098522167486,44.130434782608695
3847,1980__0_1800,t_and_s,0.022660098522167486,44.130434782608695
3861,1980__4200_1800,t_and_s,0.022660098522167486,44.130434782608695
3866,1980__600_2400,t_and_s,0.022660098522167486,44.130434782608695
3867,19815,t_only,0.022798518096323737,43.862500000000004
3901,1987__1800_600,t_and_s,0.022660098522167486,44.130434782608695
4042,1ee79129f,t_only,0.022798518096323737,43.862500000000004
4164,2020__2400_0,t_and_s,0.022660098522167486,44.130434782608695
4197,2021__4200_2384,t_and_s,0.022660098522167486,44.130434782608695
4201,2021__600_600,t_only,0.022798518096323737,43.862500000000004
4341,2064__2400_0,t_and_s,0.022660098522167486,44.130434782608695
4343,2064__2400_2151,t_and_s,0.022660098522167486,44.130434782608695
4462,2130__1200_2010,t_only,0.022798518096323737,43.862500000000004
4484,2139__600_600,t_only,0.022798518096323737,43.862500000000004
4509,2148__1200_1200,t_and_s,0.022660098522167486,44.130434782608695
4514,2148__1800_600,t_and_s,0.022660098522167486,44.130434782608695
4612,2197__600_0,t_and_s,0.022660098522167486,44.130434782608695
4641,22092,t_only,0.022798518096323737,43.862500000000004
4656,22178,t_and_s,0.022660098522167486,44.130434782608695
4666,2225__1200_1200,t_and_s,0.022660098522167486,44.130434782608695
4688,22327,t_and_s,0.022660098522167486,44.130434782608695
4707,2250__600_1849,t_and_s,0.022660098522167486,44.130434782608695
4774,2301__1200_600,t_only,0.022798518096323737,43.862500000000004
4787,2303__2400_0,t_only,0.022798518096323737,43.862500000000004
4908,2325__2676_2397,t_only,0.022798518096323737,43.862500000000004
4925,2353__0_600,t_only,0.022798518096323737,43.862500000000004
4938,2353__2676_600,t_only,0.022798518096323737,43.862500000000004
4965,2355__600_1200,t_and_s,0.022660098522167486,44.130434782608695
4985,2361__2400_0,t_and_s,0.022660098522167486,44.130434782608695
4994,2366023ab,t_only,0.022798518096323737,43.862500000000004
5004,2371__1200_600,t_and_s,0.022660098522167486,44.130434782608695
5151,2421__1800_1929,t_and_s,0.022660098522167486,44.130434782608695
5165,2423__1200_1200,t_and_s,0.022660098522167486,44.130434782608695
5256,2482__600_600,t_and_s,0.022660098522167486,44.130434782608695
5283,2497__1800_600,t_and_s,0.022660098522167486,44.130434782608695
5322,2505__1800_600,t_and_s,0.022660098522167486,44.130434782608695
5357,25112a9ec,t_only,0.022798518096323737,43.862500000000004
5362,2514__2113_0,t_and_s,0.022660098522167486,44.130434782608695
5364,2515__1800_0,t_and_s,0.022660098522167486,44.130434782608695
5461,2545__3335_2400,t_and_s,0.022660098522167486,44.130434782608695
5509,2560__3000_1800,t_and_s,0.022660098522167486,44.130434782608695
5608,2591__1800_1200,t_and_s,0.022660098522167486,44.130434782608695
5609,2591__1800_1800,t_and_s,0.022660098522167486,44.130434782608695
5648,2608__2400_1800,t_only,0.022798518096323737,43.862500000000004
5684,26f12ebc3,t_and_s,0.022660098522167486,44.130434782608695
5756,287a0b8c8,t_only,0.022798518096323737,43.862500000000004
5839,2a5abe21e,t_and_s,0.022660098522167486,44.130434782608695
5896,2cb1bdce5,t_only,0.022798518096323737,43.862500000000004
5922,2df38466c,t_only,0.022798518096323737,43.862500000000004
5968,2fc371d2c,t_only,0.022798518096323737,43.862500000000004
6009,311__3963_2400,t_and_s,0.022660098522167486,44.130434782608695
6041,31da537ca,s_only,0.02631578947368421,38.0
6200,362__0_1200,t_and_s,0.022660098522167486,44.130434782608695
6203,362__1800_2342,t_and_s,0.022660098522167486,44.130434782608695
6325,38af45d7f,t_only,0.022798518096323737,43.862500000000004
6352,395e9eb84,t_only,0.022798518096323737,43.862500000000004
6388,3af35da77,t_only,0.022798518096323737,43.862500000000004
6447,3d4e85911,t_only,0.022798518096323737,43.862500000000004
6459,3e12064c9,t_only,0.022798518096323737,43.862500000000004
6466,3e571b7c7,t_only,0.022798518096323737,43.862500000000004
6548,40d6b6c63,t_only,0.022798518096323737,43.862500000000004
6632,42__1800_1200,t_only,0.022798518096323737,43.862500000000004
6746,45e192ef3,t_only,0.022798518096323737,43.862500000000004
6773,46__1200_1200,t_and_s,0.022660098522167486,44.130434782608695
6776,46__1200_600,t_and_s,0.022660098522167486,44.130434782608695
6788,46adb7e21,t_and_s,0.022660098522167486,44.130434782608695
6923,4b3cd2574,t_only,0.022798518096323737,43.862500000000004
6997,4ebc412fe,t_only,0.022798518096323737,43.862500000000004
7147,53208bafb,t_only,0.022798518096323737,43.862500000000004
7178,53__600_1200,t_and_s,0.022660098522167486,44.130434782608695
7256,557bf583e,t_only,0.022798518096323737,43.862500000000004
7292,56435f779,t_only,0.022798518096323737,43.862500000000004
7296,567261abb,t_only,0.022798518096323737,43.862500000000004
7308,568__2400_2400,t_and_s,0.022660098522167486,44.130434782608695
7344,5716a88a1,t_only,0.022798518096323737,43.862500000000004
7361,5787d635c,t_and_s,0.022660098522167486,44.130434782608695
7424,59f0da06d,t_only,0.022798518096323737,43.862500000000004
7446,5aa473f77,t_and_s,0.022660098522167486,44.130434782608695
7448,5aa6ab87c,t_only,0.022798518096323737,43.862500000000004
7462,5b6999ae6,t_only,0.022798518096323737,43.862500000000004
7472,5bb210460,t_and_s,0.022660098522167486,44.130434782608695
7567,5f0b17585,t_only,0.022798518096323737,43.862500000000004
7572,5f55ef176,t_only,0.022798518096323737,43.862500000000004
7609,600__600_2342,t_and_s,0.022660098522167486,44.130434782608695
7684,623d22ecf,t_only,0.022798518096323737,43.862500000000004
7712,633dd398c,t_only,0.022798518096323737,43.862500000000004
7828,67c4dc2e3,t_only,0.022798518096323737,43.862500000000004
7924,6bae2e78b,t_only,0.022798518096323737,43.862500000000004
7992,6e67ac5f3,t_and_s,0.022660098522167486,44.130434782608695
8080,71ec72775,t_only,0.022798518096323737,43.862500000000004
8095,724__0_600,t_and_s,0.022660098522167486,44.130434782608695
8107,72__1200_1200,t_and_s,0.022660098522167486,44.130434782608695
8223,74f8dd4e7,t_only,0.022798518096323737,43.862500000000004
8285,765__1200_1800,t_only,0.022798518096323737,43.862500000000004
8345,77dc7bf31,t_only,0.022798518096323737,43.862500000000004
8418,79e8dd9d9,t_and_s,0.022660098522167486,44.130434782608695
8426,7a310295a,t_only,0.022798518096323737,43.862500000000004
8429,7a4e44e30,t_only,0.022798518096323737,43.862500000000004
8480,7bf3b18dc,t_only,0.022798518096323737,43.862500000000004
8565,7f5c1c971,t_only,0.022798518096323737,43.862500000000004
8585,8048444f1,t_and_s,0.022660098522167486,44.130434782608695
8594,807__0_2417,t_only,0.022798518096323737,43.862500000000004
8641,819__2490_2417,t_only,0.022798518096323737,43.862500000000004
8665,822ceb9ee,t_only,0.022798518096323737,43.862500000000004
8668,8242a22a8,t_only,0.022798518096323737,43.862500000000004
8682,82c0910d5,t_only,0.022798518096323737,43.862500000000004
8685,832ce9077,t_only,0.022798518096323737,43.862500000000004
8710,84264d266,t_only,0.022798518096323737,43.862500000000004
8780,860__1200_2417,t_and_s,0.022660098522167486,44.130434782608695
8818,870__2491_2400,t_only,0.022798518096323737,43.862500000000004
8823,871__600_1200,t_only,0.022798518096323737,43.862500000000004
8920,88937dc1d,t_only,0.022798518096323737,43.862500000000004
8924,889__2175_600,t_only,0.022798518096323737,43.862500000000004
8933,88d0a4dce,t_only,0.022798518096323737,43.862500000000004
8982,8ab154d14,t_only,0.022798518096323737,43.862500000000004
8989,8af698914,t_and_s,0.022660098522167486,44.130434782608695
9073,8e052b815,t_and_s,0.022660098522167486,44.130434782608695
9103,8f77d5433,t_only,0.022798518096323737,43.862500000000004
9130,903__2491_2400,t_only,0.022798518096323737,43.862500000000004
9137,905__0_2417,t_and_s,0.022660098522167486,44.130434782608695
9140,905__1800_1800,t_only,0.022798518096323737,43.862500000000004
9143,905__2400_1200,t_only,0.022798518096323737,43.862500000000004
9167,9089eefac,t_only,0.022798518096323737,43.862500000000004
9186,90fa20220,t_only,0.022798518096323737,43.862500000000004
9268,936eb2018,t_only,0.022798518096323737,43.862500000000004
9318,9515a948d,t_and_s,0.022660098522167486,44.130434782608695
9339,95eddace4,t_only,0.022798518096323737,43.862500000000004
9352,967f89b2c,t_only,0.022798518096323737,43.862500000000004
9438,9999937_00000_d_0000025__0_250,t_and_s,0.022660098522167486,44.130434782608695
9452,9999937_00000_d_0000121__1200_278,t_and_s,0.022660098522167486,44.130434782608695
9494,9999940_00000_d_0000086__600_0,t_and_s,0.022660098522167486,44.130434782608695
9519,9999945_00000_d_0000056__0_0,t_and_s,0.022660098522167486,44.130434782608695
9584,9999951_00000_d_0000006__600_0,t_and_s,0.022660098522167486,44.130434782608695
9604,9999951_00000_d_0000309__0_0,t_and_s,0.022660098522167486,44.130434782608695
9644,9999955_00000_d_0000071__600_0,t_and_s,0.022660098522167486,44.130434782608695
9782,9999972_00000_d_0000161__1200_0,t_and_s,0.022660098522167486,44.130434782608695
9815,9999977_00000_d_0000036__0_0,t_and_s,0.022660098522167486,44.130434782608695
9988,9999982_00000_d_0000175__0_250,t_and_s,0.022660098522167486,44.130434782608695
9995,9999982_00000_d_0000187__0_0,t_only,0.022798518096323737,43.862500000000004
10113,9999984_00000_d_0000098__0_0,t_only,0.022798518096323737,43.862500000000004
10122,9999984_00000_d_0000103__0_250,t_only,0.022798518096323737,43.862500000000004
10139,9999984_00000_d_0000126__600_250,t_and_s,0.022660098522167486,44.130434782608695
10155,9999984_00000_d_0000153__600_0,t_and_s,0.022660098522167486,44.130434782608695
10229,9999994_00000_d_0000003__600_0,t_only,0.022798518096323737,43.862500000000004
10238,9999994_00000_d_0000016__0_250,t_and_s,0.022660098522167486,44.130434782608695
10245,9999994_00000_d_0000027__0_0,t_and_s,0.022660098522167486,44.130434782608695
10342,9999997_00000_d_0000030__600_250,t_only,0.022798518096323737,43.862500000000004
10350,9999997_00000_d_0000041__600_0,t_only,0.022798518096323737,43.862500000000004
10385,9999998_00046_d_0000036__0_0,t_only,0.022798518096323737,43.862500000000004
10387,9999998_00048_d_0000038__600_0,t_and_s,0.022660098522167486,44.130434782608695
10402,9999998_00126_d_0000104__1200_0,t_and_s,0.022660098522167486,44.130434782608695
10456,99__1200_1800,t_and_s,0.022660098522167486,44.130434782608695
10552,9ca7e6f4e,t_only,0.022798518096323737,43.862500000000004
10578,9d82ae2bc,t_only,0.022798518096323737,43.862500000000004
10770,P0823__1.0__0___0,t_and_s,0.022660098522167486,44.130434782608695
10878,P1305__1.0__4400___2400,t_and_s,0.022660098522167486,44.130434782608695
10906,P1338__1.0__1800___3000,t_only,0.022798518096323737,43.862500000000004
10939,P1352__1.0__3000___3000,t_only,0.022798518096323737,43.862500000000004
10967,P1354__1.0__3200___2400,t_and_s,0.022660098522167486,44.130434782608695
10986,P1357__1.0__1800___2400,t_only,0.022798518096323737,43.862500000000004
10992,P1357__1.0__3200___1200,t_and_s,0.022660098522167486,44.130434782608695
11013,P1374__1.0__1200___600,t_and_s,0.022660098522167486,44.130434782608695
11043,P1384__1.0__4200___1800,t_and_s,0.022660098522167486,44.130434782608695
11084,P1410__1.0__4200___1200,t_and_s,0.022660098522167486,44.130434782608695
11108,P1459__1.0__1200___3630,t_only,0.022798518096323737,43.862500000000004
11144,P1581__1.0__600___1800,t_only,0.022798518096323737,43.862500000000004
11161,P1727__1.0__2400___3000,t_only,0.022798518096323737,43.862500000000004
11264,P2116__1.0__506___0,t_and_s,0.022660098522167486,44.130434782608695
11278,P2163__1.0__0___0,t_only,0.022798518096323737,43.862500000000004
11329,P2203__1.0__670___600,t_only,0.022798518096323737,43.862500000000004
11333,P2205__1.0__0___1200,t_only,0.022798518096323737,43.862500000000004
11353,P2240__1.0__0___797,t_and_s,0.022660098522167486,44.130434782608695
11372,P2271__1.0__2400___1800,t_only,0.022798518096323737,43.862500000000004
11555,P2481__1.0__1200___0,t_only,0.022798518096323737,43.862500000000004
11594,P2523__1.0__991___0,t_and_s,0.022660098522167486,44.130434782608695
11618,P2644__1.0__3000___1800,t_and_s,0.022660098522167486,44.130434782608695
11662,P2680__1.0__1046___0,t_only,0.022798518096323737,43.862500000000004
11700,P2705__1.0__668___1200,t_and_s,0.022660098522167486,44.130434782608695
11729,P2735__1.0__1800___1800,t_and_s,0.022660098522167486,44.130434782608695
11786,P2790__1.0__1200___0,t_and_s,0.022660098522167486,44.130434782608695
11796,a05b88cb4,t_and_s,0.022660098522167486,44.130434782608695
11801,a0c26d000,t_and_s,0.022660098522167486,44.130434782608695
11807,a0febd5c1,t_only,0.022798518096323737,43.862500000000004
11838,a25ade42c,s_only,0.02631578947368421,38.0
11879,a4a363ae3,t_only,0.022798518096323737,43.862500000000004
11894,a562df41c,t_only,0.022798518096323737,43.862500000000004
11930,a6881b8ef,t_only,0.022798518096323737,43.862500000000004
11966,a7e07a4e2,t_only,0.022798518096323737,43.862500000000004
11973,a8419c552,t_only,0.022798518096323737,43.862500000000004
11992,a9487f190,t_only,0.022798518096323737,43.862500000000004
12159,b111f21e0,t_only,0.022798518096323737,43.862500000000004
12198,b27e7e33e,t_and_s,0.022660098522167486,44.130434782608695
12253,b5bcba7d1,t_only,0.022798518096323737,43.862500000000004
12287,b7c82af82,t_only,0.022798518096323737,43.862500000000004
12373,baf1c4609,t_only,0.022798518096323737,43.862500000000004
12386,bbccadff1,t_only,0.022798518096323737,43.862500000000004
12485,bf93651ea,t_only,0.022798518096323737,43.862500000000004
12531,c211906b9,t_only,0.022798518096323737,43.862500000000004
12589,c47428cd8,t_only,0.022798518096323737,43.862500000000004
12672,c78b4450e,t_only,0.022798518096323737,43.862500000000004
12854,ceb74a7cd,t_only,0.022798518096323737,43.862500000000004
12923,d29acb51d,t_and_s,0.022660098522167486,44.130434782608695
13024,d67d144f8,t_only,0.022798518096323737,43.862500000000004
13069,d7f2e8027,t_only,0.022798518096323737,43.862500000000004
13082,d89781c4f,t_only,0.022798518096323737,43.862500000000004
13181,dce1c718f,t_only,0.022798518096323737,43.862500000000004
13234,ded177da3,t_only,0.022798518096323737,43.862500000000004
13324,e3332d6b3,t_only,0.022798518096323737,43.862500000000004
13370,e4fbf6655,t_only,0.022798518096323737,43.862500000000004
13389,e5d4d71d8,t_only,0.022798518096323737,43.862500000000004
13566,ecf96de51,t_only,0.022798518096323737,43.862500000000004
13621,eefabbd8e,t_only,0.022798518096323737,43.862500000000004
13695,f2962b9a9,t_and_s,0.022660098522167486,44.130434782608695
13721,f38f57e36,t_only,0.022798518096323737,43.862500000000004
13723,f397255f3,t_only,0.022798518096323737,43.862500000000004
13804,f6ca92775,t_only,0.022798518096323737,43.862500000000004
13859,f897c2524,t_only,0.022798518096323737,43.862500000000004
