image_id,gt_id,class_id,width,height,area,equivalent_side,size_bin,stratum,sampling_weight,normalized_kappa,shift_pixels,shift_pixels_x,shift_pixels_y,o2o_active,o2o_runner,o2o_margin,o2m_rank,o2m_runner,o2m_margin,o2m_positive_count,q_active,active_ciou,active_class_score,active_stride,legal_directions,o2o_fragile,o2m_fragile,o2o_flip_rate,o2m_flip_rate,common_valid_margin
0000170_00401_d_0000001__160_0,8,6,10.0,14.0,140.0,11.832159566199232,t_8_16,t_and_s,44.130434782608695,0.0625,0.739509972887452,0.739509972887452,0.739509972887452,4916,11208,0.996106580228539,4916,11208,0.99402158767246,3,0.0025870094541460276,0.5259085297584534,0.014951109886169434,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,9,6,10.0,18.0,180.0,13.416407864998739,t_8_16,t_and_s,44.130434782608695,0.0625,0.8385254915624212,0.8385254915624212,0.8385254915624212,4818,4918,0.9955568427280763,4818,12804,0.9476179545055288,3,0.01845335029065609,0.6229711174964905,0.09966335445642471,8,4,1,1,0.25,0.25,1
0000170_00401_d_0000001__160_0,10,6,9.999992370605469,22.0,219.9998321533203,14.832391316079828,t_8_16,t_and_s,44.130434782608695,0.0625,0.9270244572549893,0.9270244572549893,0.9270244572549893,4816,4716,0.9438662148121355,4816,4716,0.6840418873755254,2,0.17604079842567444,0.862734317779541,0.18226434290409088,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,11,6,12.0,16.0,192.0,13.856406460551018,t_8_16,t_and_s,44.130434782608695,0.0625,0.8660254037844386,0.8660254037844386,0.8660254037844386,11156,4612,0.5857279014624643,11156,4612,0.7346436957420753,3,0.0005137233529239893,0.4463334083557129,0.004222268704324961,16,4,1,1,0.5,0.5,1
0000170_00401_d_0000001__160_0,12,5,26.0,30.0,780.0,27.92848008753788,s_16_32,t_and_s,44.130434782608695,0.0625,1.7455300054711176,1.7455300054711176,1.7455300054711176,4520,4521,0.9354287246932128,11110,4620,0.16629997597596877,10,0.07438147068023682,0.7840011119842529,0.1025957465171814,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,14,6,12.0,18.0,216.0,14.696938456699069,t_8_16,t_and_s,44.130434782608695,0.0625,0.9185586535436918,0.9185586535436918,0.9185586535436918,4627,4727,0.9178976388065303,4627,4727,0.025800419373015353,3,0.13437879085540771,0.7581961154937744,0.5003602504730225,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,15,6,8.0,16.0,128.0,11.313708498984761,t_8_16,t_and_s,44.130434782608695,0.0625,0.7071067811865476,0.7071067811865476,0.7071067811865476,,,,,,,0,,,,,4,1,1,0.5,0.5,0
0000170_00401_d_0000001__160_0,16,6,9.0,12.0,108.0,10.392304845413264,t_8_16,t_and_s,44.130434782608695,0.0625,0.649519052838329,0.649519052838329,0.649519052838329,4230,,,4230,12757,0.12546269833461346,2,0.03711359575390816,0.6365258693695068,0.31136754155158997,8,4,0,1,0.0,0.25,0
0000170_00401_d_0000001__160_0,17,6,8.0,12.0,96.0,9.797958971132712,t_8_16,t_and_s,44.130434782608695,0.0625,0.6123724356957945,0.6123724356957945,0.6123724356957945,3930,,,3930,,,1,0.030046865344047546,0.6718762516975403,0.10669077187776566,8,4,0,0,0.0,0.0,0
0000170_00401_d_0000001__160_0,18,6,14.0,13.0,182.0,13.490737563232042,t_8_16,t_and_s,44.130434782608695,0.0625,0.8431710977020026,0.8431710977020026,0.8431710977020026,4540,4440,0.6174083742553923,4540,11120,0.4119623160565978,1,0.00718293571844697,0.5617799162864685,0.05221669748425484,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,19,6,10.0,14.0,140.0,11.832159566199232,t_8_16,t_and_s,44.130434782608695,0.0625,0.739509972887452,0.739509972887452,0.739509972887452,4440,11120,0.979972612267975,4440,11120,0.44872274239216947,2,0.22369986772537231,0.8309847712516785,0.4615457057952881,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,20,6,12.0,18.0,216.0,14.696938456699069,t_8_16,t_and_s,44.130434782608695,0.0625,0.9185586535436918,0.9185586535436918,0.9185586535436918,4543,4443,0.017242285493607925,11121,4543,0.029657241802947622,3,0.011996210552752018,0.5384512543678284,0.242287740111351,8,4,1,1,0.25,0.25,1
0000170_00401_d_0000001__160_0,21,6,8.0,10.0,80.0,8.94427190999916,t_8_16,t_and_s,44.130434782608695,0.0625,0.5590169943749475,0.5590169943749475,0.5590169943749475,4243,11071,0.45964966008078284,4243,11071,0.05566984798157397,2,0.0049728513695299625,0.45234525203704834,0.3369539678096771,8,4,1,0,0.25,0.0,1
0000170_00401_d_0000001__160_0,22,6,8.0,8.0,64.0,8.0,t_8_16,t_and_s,44.130434782608695,0.0625,0.5,0.5,0.5,,,,,,,0,,,,,4,1,1,0.5,0.5,0
0000170_00401_d_0000001__160_0,24,6,20.0,34.0,680.0,26.076809620810597,s_16_32,t_and_s,44.130434782608695,0.0625,1.6298006013006623,1.6298006013006623,1.6298006013006623,6342,6242,0.7291386753193343,6242,6442,0.06701999700180644,10,0.1914459764957428,0.8117399215698242,0.44780564308166504,8,4,0,1,0.0,0.75,1
0000170_00401_d_0000001__160_0,25,6,14.0,24.0,336.0,18.33030277982336,s_16_32,t_and_s,44.130434782608695,0.0625,1.14564392373896,1.14564392373896,1.14564392373896,11621,11571,0.7584088466589952,6442,6443,0.145877412962966,2,0.017476987093687057,0.731791079044342,0.012950537726283073,16,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,26,6,14.0,20.0,280.0,16.73320053068151,s_16_32,t_and_s,44.130434782608695,0.0625,1.0458250331675945,1.0458250331675945,1.0458250331675945,6673,6672,0.6691828464973174,6573,6673,0.134592298729034,6,0.2569141387939453,0.8420079946517944,0.5197343826293945,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,27,6,16.0,20.0,320.0,17.88854381999832,s_16_32,t_and_s,44.130434782608695,0.0625,1.118033988749895,1.118033988749895,1.118033988749895,6677,6577,0.9581196849871526,11688,6677,0.060511537671438693,7,0.37966346740722656,0.8784912824630737,0.6822572946548462,8,4,0,1,0.0,0.75,1
0000170_00401_d_0000001__160_0,28,6,18.0,26.0,468.0,21.633307652783937,s_16_32,t_and_s,44.130434782608695,0.0625,1.352081728298996,1.352081728298996,1.352081728298996,6264,6265,0.5880526119202639,6264,6364,0.30401922947885834,7,0.12509889900684357,0.8079056143760681,0.2023855298757553,8,4,1,1,0.25,0.5,1
0000170_00401_d_0000001__160_0,29,6,14.0,17.0,238.0,15.427248620541512,t_8_16,t_and_s,44.130434782608695,0.0625,0.9642030387838445,0.9642030387838445,0.9642030387838445,6161,6261,0.5479204650879198,6261,6161,0.23193105424268295,3,0.013226148672401905,0.6030318140983582,0.07564567774534225,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,30,6,14.0,12.0,168.0,12.96148139681572,t_8_16,t_and_s,44.130434782608695,0.0625,0.8100925873009825,0.8100925873009825,0.8100925873009825,5656,5655,0.6321610356304632,5756,5755,0.08406765311774889,1,2.789853169815615e-06,0.17883318662643433,0.007274200674146414,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,31,6,14.0,31.0,434.0,20.83266665599966,s_16_32,t_and_s,44.130434782608695,0.0625,1.3020416659999787,1.3020416659999787,1.3020416659999787,5955,6055,0.13771007859317136,11527,5955,0.61428892646245,4,0.008224934339523315,0.6282440423965454,0.017894696444272995,8,4,1,0,0.75,0.0,1
0000170_00401_d_0000001__160_0,32,6,18.0,33.0,594.0,24.372115213907882,s_16_32,t_and_s,44.130434782608695,0.0625,1.5232572008692427,1.5232572008692427,1.5232572008692427,5953,5853,0.24010997131579076,5753,5853,0.4910913609889853,9,0.013381343334913254,0.519349992275238,0.4650266468524933,8,4,1,1,0.25,0.25,1
0000170_00401_d_0000001__160_0,33,6,10.99993896484375,32.0,351.998046875,18.761610988265375,s_16_32,t_and_s,44.130434782608695,0.0625,1.172600686766586,1.172600686766586,1.172600686766586,5851,5951,0.8725015404272506,11475,5951,0.5485396598591137,5,0.1267692744731903,0.7373378276824951,0.6223430037498474,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,34,6,14.0,32.0,448.0,21.166010488516726,s_16_32,t_and_s,44.130434782608695,0.0625,1.3228756555322954,1.3228756555322954,1.3228756555322954,5750,5650,0.43953750150798765,5650,5750,0.35083332145369495,5,0.08598626405000687,0.7823368310928345,0.140647754073143,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,35,6,10.0,26.00006103515625,260.0006103515625,16.124534422784507,s_16_32,t_and_s,44.130434782608695,0.0625,1.0077834014240317,1.0077834014240317,1.0077834014240317,5546,5446,0.976421552417127,5446,5546,0.032974582337361544,4,0.06623192131519318,0.6553999185562134,0.6983258128166199,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,36,6,10.0,26.00006103515625,260.0006103515625,16.124534422784507,s_16_32,t_and_s,44.130434782608695,0.0625,1.0077834014240317,1.0077834014240317,1.0077834014240317,5348,5448,0.9644705075755291,5448,5348,0.3894022541086693,5,0.1663222759962082,0.7848302721977234,0.5065144300460815,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,37,6,10.0,16.0,160.0,12.649110640673518,t_8_16,t_and_s,44.130434782608695,0.0625,0.7905694150420949,0.7905694150420949,0.7905694150420949,5349,5449,0.2880022020287075,5449,11374,0.26493067125223696,3,0.023183662444353104,0.6108198761940002,0.19925358891487122,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,38,6,10.0,26.00006103515625,260.0006103515625,16.124534422784507,s_16_32,t_and_s,44.130434782608695,0.0625,1.0077834014240317,1.0077834014240317,1.0077834014240317,5450,5350,0.578753654334062,5350,5450,0.39921978131391855,4,0.1145491823554039,0.757843017578125,0.36562255024909973,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,39,6,11.0,14.0,154.0,12.409673645990857,t_8_16,t_and_s,44.130434782608695,0.0625,0.7756046028744286,0.7756046028744286,0.7756046028744286,5652,5552,0.9826693951235318,5652,5552,0.9795586424204681,0,0.001546601066365838,0.4672635495662689,0.02208074927330017,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,40,6,11.0,25.0,275.0,16.583123951777,s_16_32,t_and_s,44.130434782608695,0.0625,1.0364452469860626,1.0364452469860626,1.0364452469860626,5552,5652,0.19185199720480103,5452,5552,0.875571525040198,2,0.0008971877978183329,0.4369834363460541,0.0166030153632164,8,4,1,0,0.25,0.0,1
0000170_00401_d_0000001__160_0,41,6,6.00006103515625,18.0,108.0010986328125,10.392357703274676,t_8_16,t_and_s,44.130434782608695,0.0625,0.6495223564546673,0.6495223564546673,0.6495223564546673,5356,5455,0.923356711239826,5356,5456,0.994427632846463,3,0.00022965195239521563,0.3241722881793976,0.03915882110595703,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,42,6,10.99993896484375,22.0,241.9986572265625,15.556306027671303,t_8_16,t_and_s,44.130434782608695,0.0625,0.9722691267294564,0.9722691267294564,0.9722691267294564,5254,11327,0.9119426937129951,5254,5354,0.9161426986398722,3,0.09202994406223297,0.8053303360939026,0.11380715668201447,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,45,6,10.0,22.0,220.0,14.832396974191326,t_8_16,t_and_s,44.130434782608695,0.0625,0.9270248108869579,0.9270248108869579,0.9270248108869579,11223,4846,0.9923802238746857,11223,4746,0.9018317865971176,2,0.05253820866346359,0.717195987701416,0.14903777837753296,16,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,46,6,10.0,22.0,220.0,14.832396974191326,t_8_16,t_and_s,44.130434782608695,0.0625,0.9270248108869579,0.9270248108869579,0.9270248108869579,4846,4845,0.5221695804821815,4745,4845,0.12599741475381013,5,0.04097165912389755,0.6505551338195801,0.2921176552772522,8,4,1,1,0.25,0.75,1
0000170_00401_d_0000001__160_0,47,6,10.0,22.0,220.0,14.832396974191326,t_8_16,t_and_s,44.130434782608695,0.0625,0.9270248108869579,0.9270248108869579,0.9270248108869579,4647,4747,0.9513621961589848,4647,4747,0.7272400695634554,3,0.009942615404725075,0.6113865375518799,0.036241885274648666,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,48,6,8.0,22.0,176.0,13.2664991614216,t_8_16,t_and_s,44.130434782608695,0.0625,0.82915619758885,0.82915619758885,0.82915619758885,4646,4546,0.9864684181149086,4646,12786,0.44234412549096147,3,0.003010561689734459,0.44913846254348755,0.13450302183628082,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,49,6,9.00006103515625,16.0,144.0009765625,12.00004069003518,t_8_16,t_and_s,44.130434782608695,0.0625,0.7500025431271987,0.7500025431271987,0.7500025431271987,4751,4851,0.9970145637452256,4751,4851,0.9999718629460501,1,0.06724311411380768,0.7821424007415771,0.08627118170261383,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,54,5,50.0,19.0,950.0,30.822070014844883,s_16_32,t_and_s,44.130434782608695,0.0625,1.9263793759278052,1.9263793759278052,1.9263793759278052,4950,4849,0.8151006413360639,4951,4949,0.005610408606082425,10,0.1053035631775856,0.7340081334114075,0.4533938765525818,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,55,5,20.0,28.0,560.0,23.664319132398465,s_16_32,t_and_s,44.130434782608695,0.0625,1.479019945774904,1.479019945774904,1.479019945774904,4351,4350,0.2800045451620677,4351,4350,0.02249430574987939,10,0.121958889067173,0.7478720545768738,0.48584672808647156,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,56,5,35.0,26.0,910.0,30.166206257996713,s_16_32,t_and_s,44.130434782608695,0.0625,1.8853878911247945,1.8853878911247945,1.8853878911247945,4448,4447,0.5921089931639961,4448,11124,0.07572200349213216,8,0.011298038996756077,0.5690227150917053,0.11077731847763062,8,4,0,1,0.0,0.5,1
0000170_00401_d_0000001__160_0,57,5,30.0,16.0,480.0,21.908902300206645,s_16_32,t_and_s,44.130434782608695,0.0625,1.3693063937629153,1.3693063937629153,1.3693063937629153,4347,4248,0.9168061543056047,4347,4248,0.822859301706182,3,0.00030319823417812586,0.4086717963218689,0.0042360140942037106,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,58,6,8.0,20.0,160.0,12.649110640673518,t_8_16,t_and_s,44.130434782608695,0.0625,0.7905694150420949,0.7905694150420949,0.7905694150420949,4344,4244,0.7919802822645874,4244,4344,0.2043815760999402,3,0.14746592938899994,0.7788106203079224,0.4367178678512573,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,59,6,6.0,16.0,96.0,9.797958971132712,t_8_16,t_and_s,44.130434782608695,0.0625,0.6123724356957945,0.6123724356957945,0.6123724356957945,4246,11073,0.5340336479480468,4246,11073,0.6430844561094626,3,0.014002615585923195,0.6371662020683289,0.043791063129901886,8,4,1,1,0.25,0.25,1
0000170_00401_d_0000001__160_0,61,5,13.99993896484375,13.999954223632812,195.99850464146584,13.999946594236203,t_8_16,t_and_s,44.130434782608695,0.0625,0.8749966621397627,0.8749966621397627,0.8749966621397627,3239,10819,0.9994675809277718,3239,10819,0.11029980945350962,2,0.10084014385938644,0.6927357316017151,0.8326372504234314,8,4,0,1,0.0,0.25,1
0000170_00401_d_0000001__160_0,63,5,14.0,20.0,280.0,16.73320053068151,s_16_32,t_and_s,44.130434782608695,0.0625,1.0458250331675945,1.0458250331675945,1.0458250331675945,,,,3536,10868,0.777961901387605,2,,,,,4,0,0,0.0,0.0,0
0000170_00401_d_0000001__160_0,66,5,8.0,13.000030517578125,104.000244140625,10.198050997157496,t_8_16,t_and_s,44.130434782608695,0.0625,0.6373781873223435,0.6373781873223435,0.6373781873223435,3041,3141,0.020574575256511435,3141,3041,0.6025997443066842,2,0.008128497749567032,0.5483416318893433,0.089414082467556,8,4,1,0,0.5,0.0,1
0000170_00401_d_0000001__160_0,72,5,22.0,24.0,528.0,22.978250586152114,s_16_32,t_and_s,44.130434782608695,0.0625,1.4361406616345072,1.4361406616345072,1.4361406616345072,4039,4139,0.9996084599454104,4140,4038,0.02604605568030801,10,0.4258013069629669,0.8765029907226562,0.8818062543869019,8,4,0,1,0.0,0.75,1
0000170_00401_d_0000001__160_0,73,5,13.000030517578125,20.0,260.0006103515625,16.124534422784507,s_16_32,t_and_s,44.130434782608695,0.0625,1.0077834014240317,1.0077834014240317,1.0077834014240317,4330,4230,0.940476932186143,4330,4329,0.657166734201387,4,0.0571005716919899,0.7328187823295593,0.1359320431947708,8,4,0,0,0.0,0.0,1
0000170_00401_d_0000001__160_0,74,5,11.0,11.0,121.0,11.0,t_8_16,t_and_s,44.130434782608695,0.0625,0.6875,0.6875,0.6875,2736,10668,0.9989979934585962,2736,10668,0.44884937349884524,2,0.28690633177757263,0.8334769010543823,0.7324153780937195,8,4,0,0,0.0,0.0,1
0000174_01601_d_0000001__0_0,2,5,28.0,28.0,784.0,28.0,s_16_32,t_and_s,44.130434782608695,0.0625,1.75,1.75,1.75,4159,4161,0.9998103171584509,11029,4159,0.022843760282174087,10,0.5593824982643127,0.917836606502533,0.8754538297653198,8,4,0,1,0.0,0.75,1
0000174_01601_d_0000001__0_0,3,5,24.0,22.0,528.0,22.978250586152114,s_16_32,t_and_s,44.130434782608695,0.0625,1.4361406616345072,1.4361406616345072,1.4361406616345072,3563,3663,0.9916299987034383,10931,3564,0.06799540815278358,10,0.19987806677818298,0.776278555393219,0.8342941999435425,8,4,0,1,0.0,0.25,1
0000174_01601_d_0000001__0_0,5,5,14.0,13.999969482421875,195.99957275390625,13.999984741202622,t_8_16,t_and_s,44.130434782608695,0.0625,0.8749990463251639,0.8749990463251639,0.8749990463251639,2955,2956,0.996117912662235,2956,2955,0.052664555767185366,3,0.2860003113746643,0.8274033069610596,0.7945587635040283,8,4,0,1,0.0,0.25,1
0000174_01601_d_0000001__0_0,6,5,18.0,22.0,396.0,19.8997487421324,s_16_32,t_and_s,44.130434782608695,0.0625,1.243734296383275,1.243734296383275,1.243734296383275,3558,10879,0.9999489665510254,3557,3558,0.08514106507494489,7,0.3554152250289917,0.8515727519989014,0.8685821890830994,8,4,0,1,0.0,0.25,1
0000174_01601_d_0000001__0_0,8,5,14.0,16.0,224.0,14.966629547095765,t_8_16,t_and_s,44.130434782608695,0.0625,0.9354143466934853,0.9354143466934853,0.9354143466934853,3051,2951,0.9415348376867847,3051,10775,0.009811551758903943,3,0.10119301825761795,0.7375295162200928,0.39531946182250977,8,4,0,1,0.0,0.5,1
0000174_01601_d_0000001__0_0,9,6,16.0,36.0,576.0,24.0,s_16_32,t_and_s,44.130434782608695,0.0625,1.5,1.5,1.5,6141,6041,0.9715968906452521,5941,6041,0.03545035693734261,10,0.21732038259506226,0.7992497682571411,0.6950413584709167,8,4,0,1,0.0,0.5,1
0000174_01601_d_0000001__0_0,14,6,6.0,12.0,72.0,8.48528137423857,t_8_16,t_and_s,44.130434782608695,0.0625,0.5303300858899106,0.5303300858899106,0.5303300858899106,3054,10777,0.9265716341628524,3054,10777,0.028036043105599952,3,0.06978029757738113,0.6822127103805542,0.47910186648368835,8,4,0,1,0.0,0.5,1
0000174_01601_d_0000001__0_0,16,6,6.00006103515625,14.0,84.0008544921875,9.165198006163724,t_8_16,t_and_s,44.130434782608695,0.0625,0.5728248753852327,0.5728248753852327,0.5728248753852327,3453,3454,0.154915874150051,3453,3454,0.11567986020829932,4,0.015843119472265244,0.6404262781143188,0.05272926017642021,8,4,1,1,0.25,0.5,1
0000174_01601_d_0000001__0_0,17,6,6.00006103515625,14.0,84.0008544921875,9.165198006163724,t_8_16,t_and_s,44.130434782608695,0.0625,0.5728248753852327,0.5728248753852327,0.5728248753852327,3552,3452,0.8377356025590232,3552,10876,0.001133035346863825,3,0.16647328436374664,0.8170346021652222,0.31318700313568115,8,4,0,1,0.0,0.5,1
0000174_01601_d_0000001__0_0,18,6,8.0,14.0,112.0,10.583005244258363,t_8_16,t_and_s,44.130434782608695,0.0625,0.6614378277661477,0.6614378277661477,0.6614378277661477,3853,3753,0.6761519844366669,12738,3853,0.16265732917962014,3,0.0652574896812439,0.7279508709907532,0.19232505559921265,8,4,0,0,0.0,0.0,1
0000181_00889_d_0000030__0_0,1,6,22.0,34.0,748.0,27.349588662354687,s_16_32,t_and_s,44.130434782608695,0.0625,1.709349291397168,1.709349291397168,1.709349291397168,4763,4863,0.7581974285353521,4863,4864,0.2777141056041203,5,0.28772443532943726,0.8691615462303162,0.44539713859558105,8,4,0,1,0.0,0.25,1
0000181_00889_d_0000030__0_0,2,6,20.0,30.0,600.0,24.49489742783178,s_16_32,t_and_s,44.130434782608695,0.0625,1.5309310892394863,1.5309310892394863,1.5309310892394863,4663,4763,0.23886833067307506,4762,4662,0.0706512862441315,8,0.14502592384815216,0.8055434226989746,0.2817240059375763,8,4,1,1,0.25,0.5,1
0000181_00889_d_0000030__0_0,5,6,8.0,11.999969482421875,95.999755859375,9.797946512375693,t_8_16,t_and_s,44.130434782608695,0.0625,0.6123716570234808,0.6123716570234808,0.6123716570234808,2632,,,2632,,,0,5.4847177466399444e-08,0.17185069620609283,4.534120307653211e-06,8,4,1,1,0.25,0.25,0
